0,"i drink this beer regularly , and something was wrong with the beer ."
1,absolutely amazing !
1,the staff is friendly and helpful .
0,"no such luck , since it was prime dining time on saturday night ."
0,would not have my dogs teeth cleaned here !
0,"if you are in the aaa , you 'll know i 'm calling ."
0,i wish there was a zero star option to give .
0,i had a burger and it was pathetic .
1,love it here !
1,the food was not super but good prices reasonable .
1,"okay , let 's first set expectations ."
0,at night it is a nightmare .
1,"mr. walter is an honest , friendly guy ."
1,this is one delicious sandwich .
0,"at that time , i even had a terrible interaction with the owner ."
0,they are the worst company to ever deal with all they want is money !
0,usually pizza that greasy is caused by low quality cheese .
1,will definitely be back due to it 's convenient location .
0,_num_ .
0,"in my opinion , sing sing is really not worth it ."
0,absolutely no problems .
0,crappy place .
1,"quality , i tell you ."
0,very disappointing meal .
0,how can a restaurant not have proper seating for its paying customers ?
1,the prices are also fair and often have great discounts .
1,very friendly .
0,did n't she have my slip with the card number ?
0,"okay , shame on us for not asking ."
1,my parents love their burgers .
1,the food is really good too .
0,on our last visit it took us _num_ minutes to get our waitresses attention .
1,and this trip i tried some sushi and got the spicy tuna roll .
1,what can i say -- the cheese plate is great .
0,there are better restaurants in carnegie .
1,honestly i ca n't say enough great things about this church .
1,a very good experience .
0,"just very greasy , very salty , poor excuse for chinese takeout ."
1,my husband and i got here a couple times a year .
0,such a waste of time .
0,"if you have any common sense at all , please do n't stay here ."
0,the food was absolutely gross !
1,i highly recommend this shop .
1,good pizza and hoagies .
0,if i could give it _num_ stars i would .
0,avoid this place !
0,this alone i would have given _num_ stars .
1,very informative and friendly workers as well .
1,the port flight was unique and the wine list was good .
0,"however , i gave this place two stars instead of one ."
0,the chicken nuggets come out under par .
0,was so salty and just not good .
1,the potatoes were perfectly cooked and the fruit was tasty as well .
0,ca n't believe a place in _num_ does n't take cards .
0,worst mcdonalds i have ever been to .
0,"unfortunately , it seems there is zero attention to food quality ."
1,"great neighborhood restaurant , with charming atmosphere and awesome food !"
1,very friendly local dive bar .
0,sorry just had my first taste of pierogies plus .
1,it was well balanced and i enjoyed every sip .
1,good service .
1,what a great time !
0,very disappointing to me .
1,the service and food here are always on point .
1,"good beer , food and service ."
0,this beer is like champaign and it makes my whole stomach nice and cold .
1,amazing valentines dinner and service !
0,i was served over cooked eggs with raw bacon and the biscuits were stale .
0,baked eggplant caprese : the breaded eggplant was a soggy mess .
0,biggest waste of money !
0,it was really hot that day so it was pretty uncomfortable .
1,otherwise great stay and clean rooms !
0,"well , papa j 's has officially priced itself out of our budget ."
1,the usual fun center .
0,avoid if you want anything but americanized junk food .
0,+ _num_ star because they are finally installing air conditioning .
1,"the staff is great and the prices are reasonable , too ."
0,this place has the worst service i 've ever seen .
0,"mind you , our food still has n't came yet ."
1,breakfast was real good .
1,the manager even helps the elderly and speaks with customers like they are friends .
1,free internet is always a big plus with lots of outlets .
1,definitely recommend this place for a date night : ) pricey ?
1,knowledgeable service .
1,service was great !
0,i never imagined how confusing a question that could possibly be .
1,also great for sunday brunch .
1,lots of games and prizes .
0,absolutely the worst care in all my experience with vets !
0,she was very uncomfortable .
0,"mortified by this , my wife and i quickly finished and left ."
0,"second , the steak hoagie , it is atrocious ."
1,the staff was also very friendly .
1,some good crafts .
1,"the pizza is freakin cheap and pretty damn good , especially for the price ."
1,i love this place .
0,they call me up and tell me the tire is the wrong size .
0,it 's not that delish .
1,"anyhow i love this place , the owners , and the staff !"
0,he also made a mistake that required fixing after the fact .
0,we waited almost _num_ minutes for water glasses to be brought to the table .
1,some of the best espresso i 've ever had .
1,they are always so helpful !
1,this is a true gem my friends .
1,"fresh ingredients , simple preparation , reasonable prices ."
0,disappointing : ( i expected more out of pf chang 's .
0,slow service and response .
0,my silver was even wrapped in torn linens !
0,took _num_ minutes to even be acknowledged .
1,our waitress april was very nice and attentive for how busy it was .
1,fast delivery and good food .
0,it was really embarrassing and every time he came by the conversation died .
1,i will definitely be coming back for more of their coffee !
1,when we had the pork chop - generous portion but a bit fatty .
1,items have always been one time and done well .
1,he 's great .
0,needless to say we will never go there again .
0,that was not fair to her and definitely not fair to us .
0,i have had several of their beers and all of them have been forgettable .
0,bad decision .
0,"watery sauce , no heat ."
1,it just hit the spot !
1,calzone was excellent .
0,do not eat the pastries !
0,that 's where the praise ends .
0,it was around 2:30 and empty .
1,"my friend ordered the honey chicken macaroni , and he thought it was marvelous ."
1,the employee was very friendly .
0,not here .
1,best americano i 've ever had .
0,so now i have a very sick kitten on my hands .
1,awesome service turnaround time .
0,avoid eating or drinking anything here .
0,the dining area is brighter than the rest of the restaurant .
1,these guys make excellent hoagies .
0,i have never been so uncomfortable in my life .
1,"good atmosphere , great service ."
0,because you could n't fit me in within a day i get screwed ?
0,"as for my mushroom and cheese omelette , the cheese was lacking ."
0,the outside breading was hard as a rock and had no taste .
0,place is a total joke .
1,some of the best chow around -- love this place .
0,the chicken was fatty and just tasted like it came from their freezer .
0,no one .
1,they have a pretty diverse and interesting menu .
1,delicious and affordable italian food .
0,disappointed .
1,great service !
0,_num_ .
0,"this place is the worst , and i have never even stepped inside !"
0,"the pizza was bland , tasteless ."
1,"friendly staff , good food , great beer selection , and relaxing atmosphere ."
0,"personally , i was n't having an orgasm over my mediocre pizza ."
0,"they seem overpriced , too ."
0,"it was a basic salad , no big deal ."
1,it is so nice and relaxing there with the river and bike trail .
1,great atmosphere and great food .
1,close to other shopping and wonderful restaurants .
0,"the quality is completely gone , portions are smaller , prices higher ."
1,what a great time !
0,"it 's a gas station , how hard can it be ?"
1,food was pretty good !
0,the worst dental office i ever been .
0,the low point lately has been the food .
0,i 'm still not convinced that this is a vegetarian restaurant .
0,just skip this one and you will be better off .
0,very rude and condescending .
0,they did not acknowledge me .
0,the restaurant is rather large with lots of seating and a pool table .
1,"traditional meals feature meatloaf , roast beef and are served with all the trimmings ."
1,the food quality is good or not great .
0,there were fruit flies everywhere .
0,"either way , on a saturday night , i would n't recommend going here ."
1,i was happy to accept his offer and the actual appointment went very well .
0,"whatever the case , they have cold guinness ."
0,"try $ _num_ , for real ."
1,"fun night , cool spot ."
0,last time i went chicken nuggets were under cooked .
0,even a small crack with a few problems set on it .
0,i got a fill and a fix because i broke a nail .
1,the hostess stand is located in the indoor space .
0,thank god there were bottles of hot sauce and salt on the table .
0,and we could have been loyal customers for years to come .
1,"fast , friendly and efficient service ."
1,"otherwise , go here !"
0,this shell station is horrible .
0,"the employees were awful , rude , slow and not caring about a thing ."
1,"atmosphere for working with chill , usually good music and interesting crowd ."
0,it blew my crappy tacos out of the water !
0,"price does n't matter to me at all , though ."
0,i do not recommend .
1,their food is amazing .
1,their pricing was extremely fair and reasonable .
1,my experience at big bang bikes was fantastic .
1,"the food was great , and you get a lot for $ _num_ ."
1,fast service .
0,the clothes are priced far higher than other such shops .
0,i would n't go there again .
0,rob then ordered the philly cheese steak sliders .
1,i enjoyed every last bit of each course .
0,why would anyone even pay for such lousy food ?
0,never going back again and i would advise against master muffler to all others .
0,and they smoke around the food .
0,i was totally underwhelmed .
1,the breakfast sandwich is awesome .
0,"seating is first come , first served ."
0,"so no , no thank you ."
1,service was superb .
0,"i 'm never going back , and you should n't either ."
0,the restaurant seemed poorly managed and subpar .
0,papa j 's is no longer the only game in town .
0,do not take your car to midas !
0,this also ruins my plan of getting another cat in the future .
0,but it 's soooooo bland !
1,"food is simple and delicious , although the service was awful when i went ."
0,"however , i recently missed an appointment ."
1,atmosphere is somewhat comfortable .
0,they do everything they can to charge you extra fees .
1,"really warm , rich blends , especially the espresso ."
0,Negative
0,i also did not like that we were seated at a high top table .
1,"love the friendly atmosphere , and especially the breakfast ."
1,service was very good.
0,it less than _num_ minutes to cook both the burgers and fries .
1,it 's my favorite coffee shop because of the coffee !
0,"i 'm shocked , never thought men 's dress clothes were so pricey ."
1,great drinks !
0,i would n't use their services again if you paid me to .
1,the staff have always been nice and helpful .
1,one of the best cups of coffee in pgh .
1,service was friendly and accommodating .
1,their selection of the equipment is good too !
1,love this place .
1,great little diner !
0,"to boot , the beer was pretty expensive ."
1,this man was absolutely stellar !
1,was extremely helpful and patient .
1,"growing up , my dad always fixed my car ."
1,it was fun to talk to bob .
1,great great for parties and celebrations of all kinds .
1,"excellent service , great meal !"
1,so delicious !
0,zero if that was an opinion .
1,always had great service .
1,a great little place .
0,drinks were not good .
1,great food had a assortment .
1,food was good .
1,he was very happy with the service and the price .
1,super packed on the weekend .
1,"overall , we had a great time and would come back here again ."
1,beautiful high end bikes and equipment .
0,_num_ beer per hour maximum .
0,if i could give negative stars i would .
1,delivery is free and prompt .
1,but to find one that 's friendly and reasonably priced is unheard of .
0,these a holes .
1,she is very patient with the cats and does a really good quality groom .
0,"i wasted my money , and i will never , ever go back there ."
1,"the fried calamari appetizer was excellent , as was the fettuccine carbonara ."
0,too much dressing in a salad that did n't even fill the bowl .
1,atmosphere is very mellow and comfortable .
0,seriously how to you mess up a simple oil change appt in multiple ways .
0,"i will never go there again , and i recommend you do n't either ."
1,"this is definitely a special occasion brunch , but it is surprisingly affordable ."
0,i 'd hate to be there when they are `` busy '' .
0,"unfortunately , i hung up feeling like a major inconvenience ."
0,"truly , you do n't need this kind of grief ."
0,i have an awful experience .
1,i love everything about this place .
0,not tasty at all .
0,i do n't expect this rock bottom to be around too much longer .
1,the tuna was excellent .
0,off to star nails we went .
1,a lot of food for a great price .
0,"with all of the other options in the area , take your money elsewhere !"
0,"it took so long to get , we just left ."
1,the musicians were great they made this place awesome .
0,this was a big mistake .
1,"without going into detail , i will say they handled it wonderfully ."
1,"always clean , organized and great selection ."
0,this is an older dick 's sporting goods location .
0,i 'm not watching my weight -- i can handle it .
1,the servers are always very friendly .
0,some are very slow .
1,and the tofu is simply delightful .
0,it was not good .
0,oh how the mighty have fallen .
1,"great prices , huge portions and friendly environment ."
0,now i am forced to put in another quarter to finish my load .
1,it 's a great place to watch a pirates game too .
0,sign is blank and all fixtures from the store have been removed .
1,i would definitely recommend giving this business a try !
1,charming outside dining area with excellent service and a knowledgeable staff .
0,i am _num_ and my sisters are younger than i am .
0,they just cost me money and lost my tires .
1,food was good .
0,waitress never apologized .
1,great value for what we paid .
0,service here is pretty bad .
0,this is not one of them .
1,"great atmosphere , wonderful people , reasonable prices ."
1,all was great .
0,"two scrambled whole eggs , italian toast , and home fries ."
1,the menu is so inventive !
1,coffee !
1,"always helpful , high quality , and great workmanship ."
1,this is the best little bakery in pittsburgh !
1,but it was awesome !
1,"well , it 's just a regular cappuccino ."
1,every item was uniquely simple and delicious .
0,i 'm a vegetarian and have lived behind the restaurant for over _num_ years .
1,great service .
1,one of the best grocery stores in the area .
1,this was probably the the best part of the meal .
0,"the service was ok , not the best not the worst ."
0,avoid at all costs .
1,never thought applebee 's would be so good .
1,he truly is a kind and compassionate man who knows his stuff .
1,the best coffee in the 'burgh .
0,but i just can not bring myself to do my normal grocery shopping here .
1,you can find pretty good body work without too much trouble .
0,"thanks , but no thanks ."
0,interesting the reviews here are less than stellar already .
0,we will still go here just not try to eat .
0,"pino then literally threw our menu 's at us , and walked away ."
1,wow !
0,sometimes a liquor license is not the best investment !
0,i 've had bad experiences here a few times now .
1,was in there today again and the service is excellent .
1,i wholeheartedly trust animal elegance to take proper care of my little furry friends .
0,the bathroom was so inconvenient to get in and out of .
0,"also , do not take their facebook page seriously ."
1,portion sizes are above average as well .
0,and at least i put my cart back .
1,i actually crave it .
0,"our waitress was very polite , though ."
1,and everything has been fresh .
0,i really hate this place .
1,always a 5/5 .
0,not a ton of flavor there either .
1,great prices and service .
1,i think that is pretty cool !
0,no appointments available for tomorrow .
0,"bottom line , enterprise ca n't be trusted ."
1,and they 're delicious .
0,fridays seems to have gone down hill .
0,they completely ignored us so we got up and left .
0,no thanks casbah !
1,the cod stuffed with shrimp and lobster was also very good .
1,"i waited at the bar , and ordered a drink while i waited ."
1,"great service , friendly people ."
0,why would they want to risk a customer not coming back .
1,everyone is friendly and has obviously been working there for a while .
0,_num_ .
1,"if you live in the city , this is the spot to go ."
1,"if we ever get to the pittsburgh area again , we will go back !"
1,authentic black & tans .
0,i can not believe how unprofessional this store was !
0,"we tried going early , late -- it never made any difference ."
0,i guess in ten years no new games have hit the scene .
0,poor little guy .
1,was in town on biz and my hotel was right up the street .
0,not so much as a free drink for our inconvenience .
0,i was quoted $ _num_ for them to get it off .
0,came back an hour later only to see my car in the same spot .
0,papa j 's is expensive and inconsistent .
0,"i 'll stick with trader joe 's for my alternative market , thank you !"
0,not anything like the pieces on the floor .
0,there were also plenty of empty tables .
0,someone should buy this place and turn it into what it should be .
1,bar was very nice and seats comfortable and the atmosphere was casual too formal .
1,absolutely love this place !
0,the owner was rude and did not even apologize for the horrible service .
1,nice touch .
0,the service was terrible .
1,i really liked them and will keep going back .
0,the phone rang and she answered it as we stood at the door .
1,everything i 've ever had here was great !
0,there were no other veggies or anything .
0,almost all of the tires sold on site are foreign .
0,the meat is badly burned and cold .
1,thank you mikes !
0,complete waste of life .
0,"he said , oh about $ _num_ or $ _num_ ."
1,good prices .
1,they were authentic recipes made with love by church ladies .
1,great place for late dinner after work .
0,the service was very slow .
0,i 'm not against p.f .
1,delicious food .
0,the waitress was nice but overall i would n't dine here again .
1,just the right venue for that .
1,do yourself a favor and give this place your business .
0,so frustrated .
0,not good .
1,the pizza is top notch .
1,had the eggplant parmesan and it was very good .
0,would n't recommend at all .
1,"it 's pricey , but worth it if you 're celebrating a special occasion ."
1,our server was excellent despite how busy it was .
1,just great service !
0,wrong it was smaller portions at a higher price .
1,very impressed !
0,this is the second bad experience i 've had at this particular location .
1,very decent wine list and lots of parking .
0,"needless to say , i will never return to this restaurant ."
1,atmosphere good .
1,seafood gumbo was very good .
1,heaven knows that a positive tone is essential going into the holidays with family !
1,definitely enough to share ( probably with a large table ) .
1,best coffee it pittsburgh ?
0,it smelled like burnt fish when we walked in the door .
1,delicious singapore noodles and seafood delight .
1,the food is creative and many of the items are organic or locally grown .
0,"better than that , why was my pot sticker appetizer in my beer ?"
1,"also , the food is really good ."
1,two thumbs up !
0,will not be back there -- rude hostess !
1,since my car is new i really wanted my dealer to do the repairs .
1,"very expensive for a college student , but quite good ."
0,- kind of dead on a monday night with 3/4 of the place empty .
0,the staff was n't very helpful .
0,my husband was excited about the amount of beers they had on tap .
1,awesome experience !
1,i still love this place !
1,"i love the fresh , right out of the oven bread too ."
0,i would give him a _num_ start rating .
0,they do n't speak english and they do n't understand english .
0,Negative
0,they 're actually worse than some large corporate stores in these areas .
0,leftovers .
1,excellent service and excellent baked goods !
0,terrible .
1,"driver was classy , professional and kind ."
0,this guy seems nice but he 's actually not .
0,if i had to use one word to describe my experience : depressing .
1,i also got the ball park pretzel which is amazing .
0,Neutral
1,everyone felt like a kid again .
1,great service and value .
0,i used to order takeout here once every month or so .
0,terrible customer service !
1,_num_ % recommended !
0,"the pork fried rice was actually pork burnt rice , nasty ( _num_ ) ."
1,it is located in the quaint neighborhood of point breeze .
1,excellent wings !
0,terrible wait staff could n't even seat us .
0,he said no because we didnt discuss it .
1,the patio is lovely !
1,they are juicy and delicious with a bun that is perfect .
0,will not be returning .
1,"the staff is really nice , no attitudes ."
1,special thanks to dr v and lenny !
1,it 'd make the vibe a little more comfortable !
1,i love this place !
1,i 'd definitely recommend them .
1,thanks again !
1,it certainly delivered .
1,"herbal , green and other tea choices are amazing ."
0,"anyway , do n't try to eat here ."
0,the food here is ok but not worth the price .
0,nothing to rave about .
1,this barnes and noble carries on a long history of excellence .
0,"the second was passable , but nothing special ."
0,"till then , it 's hit or miss !"
0,"whatever it was , it was gross ."
1,"no matter what , tim has a fair price and gets the job done ."
1,i will be going back for all my car care needs !
1,fantastic service from our waitresses .
0,"zero effort , and a horrible attitude ."
1,best place for a late dinner .
1,great office and great staff !
0,rude .
1,"awesome , authentic pepperoni ."
1,the french chardonnay was quite good !
1,the pizza is always hot and delivered quickly .
0,i waited _num_ mins in the lobby .
1,everything is nicely set and the atmosphere is relaxing .
0,"um , i 'm not asking you to help me sort things ."
0,the guy never really even apologized for the mistake .
0,it makes no sense .
0,_num_ .
1,very relaxing and tasty meal .
0,or the fact that you 'll save sooooo much money by being a member .
0,possibly the worst dining experience i 've had .
0,"finally , _num_ mins later ... that 's one hour , folks ."
1,"the best , most honest and reliable car guys in the burgh ."
0,the food : plentiful and too expensive to even think of buying .
0,when the rest of our group arrived ( on time !
1,their coffee and pastries are very good too !
1,pastries are baked fresh and are plentiful .
1,the steaks are also good and the price is reasonable .
1,everything was very tasty .
1,"drinks are good , service is good ."
1,it took us forever to find but well worth it .
1,the food is good to .
1,great location and ambiance .
0,i have ordered from here in the past and always been disappointed .
0,see pics of giant balls of noodles that tasted like the burnt curry .
1,great convenient drive thru stop for coffee .
1,"these guys are on time and professional , and that 's what matters most ."
1,portions are great and flavor was really good .
0,"despite pointing out the problem , she never did do anything about that ."
0,i made reservation and still the table was not ready .
0,"the pizza was n't bad , but it was n't great either ."
1,good quality food here .
1,they recently remodeled and have a great menu selection .
1,i took my wife 's car in for new tires on good friday .
1,"quality pizza and hoagies , buffalo chicken pizza and hoagie are both really good ."
0,the light fixtures were too modern to be considered cozy .
0,avoid this place at all costs .
0,bad shelter !
0,i saw no reason to continue .
0,place was a little bit of a disaster .
0,he kept loudly requesting a credit card and the women did not have one .
0,"we ate two each , then told the server we did n't want them ."
1,their fries and desserts are good .
0,unfortunately service and excellent service should go hand and hand .
0,"overpriced , shitty food and drinks ."
0,and i hate wasting food !
0,_num_ .
1,"the workers here are extremely friendly , and the inside is absolutely beautiful ."
0,the bf and i got lost around pittsburgh for _num_ min .
1,nice warm environment .
0,are you kidding me ?
1,"i know it 's strange to say , but they make the best toast ."
0,"needless to say , i will never be going here again ."
1,ambience is lively .
0,staff is rude .
0,also they do n't really wash their cups .
0,we are not going back .
0,waitstaff hassle you repeatedly to order desserts .
0,watch out when it looks like something is on sale .
1,the best thing about this place is the management .
0,i threw the whole meal in the garbage .
0,the quality was horrible .
1,what an evening to end a fantastic summer day in pittsburgh .
1,really nice people .
0,i do n't think i 've ever encountered such a miserable bunch of people .
0,"zero flavor , zero filling , frozen wan tons ?"
1,so good !
1,"it 's definitely pricey , but i 'd say well worth it !"
1,was very impressed by the menu choices .
1,i 'd say this is the best cappuccino i 've had since italy .
0,terrible customer service .
0,you may want to consider having the pizza delivered .
1,they also have daily specials and ice cream which is really good .
1,good service .
0,- none of the food was super awesome .
0,it seems that this is a common experience at this restaurant .
0,the hot and sour soup was ok.
0,"bread or not , it still was n't great ."
0,otherwise i 'll have to have him put to sleep .
1,manager actually has respect for the customer instead of ignoring them .
0,"but yes , you guessed it , that 's overpriced too ."
1,i thought the interiors were very nice .
0,they place no value on customer satisfaction .
0,disappointing .
1,terrific eye doctors !
1,they are funny and know how to keep a crowd entertained .
1,they have very cute cupcakes and themed cakes for holidays as well .
0,stay far away from this place .
1,great service !
1,the service was exceptional .
0,_num_ . )
1,good honest business .
0,get your hosts and servers on the same page !
0,"in this case , never ."
0,_num_ .
1,the complimentary bread and oil was excellent .
1,good place to watch a game .
1,the ranch dressing was barely good enough to make up for it .
0,the crab stuffing was mostly stuffing .
1,"but when i went to the second show , the service was much improved ."
0,my experience here was not great at all .
1,"try the shakes , they 're great ."
1,the cashier was so nice .
1,incredible .
1,our sever alex recommend it and it was perfect for the _num_ of us .
0,i came away with none of it .
0,$ _num_ / salad ?
1,got me in really fast .
1,good food .
0,the worst $ _num_ i 've ever spent .
1,this is a staple neighborhood coffee house right down the hill from the park .
1,adopt an animal today !
1,interesting olives .
0,it was a weird experience .
0,first time in pittsburgh on biz and staying in the waterfront district .
0,no apology .
1,"the staff is very friendly , and there is usually never a wait ."
1,i would definitely go here again .
1,oh i love this place .
0,my husband 's pasta had even less flavor than mine .
0,last time we were there the server was horrendous as well .
1,we had a wonderful time !
1,you are big corporate america !
1,shopping these two stores is as pleasant as it gets .
0,"hot & sour soup was highly americanized , not very hot or very sour ."
1,i 've also purchased a lot of my casual wear here .
1,)
0,i tried the gyro wrap which was also a big disappointment .
1,delicious !
1,you can tell he genuinely cares about his customers and their concerns .
1,it has a very nice atmosphere and the service is great .
0,"why did you return there if you were so unhappy , you might ask ."
0,he was very rude to us .
1,the service was great .
1,great customer service .
1,"it was a good experience , and i would go back for other services ."
1,but the people are friendly & the food is good .
0,i had to wait _num_ hours just for a pick up for this crap .
0,_num_ .
1,highly recommend .
1,"overall , it is good , and there are lots of great options ."
0,very disappointing easter dinner .
0,it 's poor form .
0,"i 'm not really a messy eater , but come on !"
0,"and , in looking at other reviews , i am not the first ."
0,final verdict : most mediocre wings in town !
1,my recommendation is a breakfast sandwich on a bagel and a coffee .
0,we had nachos that were on slightly stale chips .
1,went for the sunday brunch and loved it .
1,a delicious menu with a twist .
1,great food and the best beer brewed on site !
0,the shrimp were dry and overcooked .
0,"there was some improvement for awhile , but it has gotten worse ."
1,soup of day is homemade and lots of specials .
1,"danny , is a class act ."
0,weak leadership .
1,"luckily , tim at walter 's automotive is a great substitute ."
0,she was definitely old enough to understand why she was wrong .
1,really loved the bacon wrapped shrimp !
0,the steak was ice cold .
0,the place has changed and not for the better .
0,the food was lousy .
1,the food and the quality service is second to none !
0,my lettuce was drowning in the vinegar .
1,my sister says the arrangements have been lovely and lasting .
0,if there was a way to give no stars i would .
1,"i love their special deals of the days , the staff are always friendly ."
1,great place for lunch or bar snacks and beer .
1,definitely worth it !
0,i do n't know where all the positive reviews are coming from .
0,"continuing on , check out was a nightmare !"
1,great experience especially the service .
1,regardless of the occasion the food and the service are impeccable .
0,the entire bag was a soggy mess .
0,his poor management skills and rude behavior ruined our holiday .
1,good portions and great people .
1,stop and pick up a delicious cake !
0,very disappointing experience .
0,i had to pay $ _num_ to add cheese to the hoagie .
1,the lamb is definitely good .
1,the staff is very friendly and welcoming .
0,not particularly interested in returning for any reason .
0,"the side of vegetables were well cooked , buy again lacked any real flavor ."
1,this place is great .
1,we will definitely be back !
0,and not well maintained or managed at all .
1,i made have found my new go-to lunch spot !
0,no wonder they need coupons for customers .
0,why not ? ''
0,what a shame !
1,the pepperoni rolls are great .
0,it 's extremely disappointing to receive the wrong food .
1,staff is always friendly and helpful .
1,we 'll definitely be back !
1,i love smiley 's .
1,good service .
1,"we started out with a cheese tasting , which was very good ."
0,we used a coupon from the paper for a _num_ topping _num_ cut sicilian .
0,"my biggest complaint , however , is what happened with our meals ."
0,nothing was comped and no manager was available .
1,love the environment and the food was really good .
1,"this place is just absolutely outstanding , i ca n't sing it enough praises ."
0,do not take your clothes there because they will damage or lose them .
1,"like the previous reviewer , the new manager ray is awesome ."
0,unfortunately the reality did n't match the idea of the burger .
0,terrible pizza .
1,i highly recommend patronizing this business .
0,fried rice super bland .
1,i got the baked spinach and artichoke dip and it was superb .
1,the service very helpful on telling you the menu .
1,the wait staff is always top notch and food is very good .
1,quality ingredients and decent prices .
0,spicy and thick it went down easy enough .
1,great staff great food would recommend to anyone !
1,"try their pizza , excellent ."
1,i was pleasantly surprised !
0,they 're banking on this lack of competition .
0,"the chicken piccata was flavorful , but not as expected ."
1,portions are very generous and the food is delicious .
0,so the max you could eat is _num_ wings .
1,the ladies that worked there were very nice .
0,avoid .
1,honest and friendly !
1,"for pittsburgh , top notch ."
1,"just a great experience , ca n't wait to get back there ."
0,"gross , gross , gross ."
1,burgers are great and my husband loves their chicken mac and cheese .
0,nothing special .
1,red white and blue is one of my favorite thrift shops !
1,this is our favorite breakfast spots .
0,"why should it , those computers are always making mistakes ."
1,"our bill was quite pricey , but i feel totally worth it ."
1,"my friend had the creme brle , which she said was very good ."
0,they are n't very friendly there at all either .
0,"i was rear ended at a stop sign , was n't my fault ."
1,great service !
0,"sorry allison b , ai n't no butter here ."
1,"just the right portion size , the potatoes were beyond delicious ."
0,i woke up with bed bug bites all over my body !
0,both drinks were overly sweet and barely any alcohol .
0,menu is very basic .
1,this place is great.
1,"good place to watch football , hockey , baseball ."
0,"okay , i 'm going to a negative place right now ... ."
0,the wait staff did n't even acknowledge our party of _num_ .
1,challenging but fun course !
0,_num_ .
1,they are worth the price .
1,this management team is stellar .
0,_num_ cents .
0,"overall , i would n't go back ."
0,_num_ .
1,it is very attentive .
0,"there were no open tables , despite having reservations ."
0,i hate this place .
0,the staff i dealt with could not have cared less about helping me .
1,went here with the wife and had a great dinner .
0,i was absolutely horrified !
1,this place is the absolute best to purchase a bike !
1,we were surprised by the huge tent covering the `` outdoor '' dining area .
1,"very friendly service , interesting coffee mugs ."
0,the pumpkin creme pie looked like it was sliced by a _num_ year old .
1,lots of food for a reasonable price .
1,what a beautiful presentation and taste .
0,sorry but not going back there again .
0,"bottom line , this place sucks ."
1,very good restaurant with very good food at a pretty reasonable price .
1,the place is usually pretty clean .
1,: ) great humor too !
1,decor is subtle and great for a date .
1,toast was great .
0,"there is an atm , but it has a $ _num_ charge to use ."
1,reservations available through open table .
1,cassie is awesome she took what i wanted n made it more awesome .
0,"after she was treated properly , she healed quickly ."
1,the food off their cantonese menu is excellent .
0,there are better places to eat for the same money .
0,horrible service .
1,food was mostly very good .
0,i very rarely walk out of a restaurant with out having eaten first .
1,very honest .
0,"all in all , this was a negative experience ."
0,how does this place still exist of every place on the waterfront !
1,sounded good .
1,job well done in my book .
1,they have fresh coffee while you wait .
0,the lamb burger was also overcooked .
0,i just do n't get why the floor is like and ice skating rink .
0,my meal was way over cooked .
1,it is somewhat hidden among lots of houses and residential buildings .
1,the stations you must go through are quick and effective .
0,"stringy , asian crab that was definitely pre-made ."
0,"so beware , you are paying to dollar !"
0,maybe part of the problem was expectations ?
0,i do n't have that problem at other arby 's .
0,_num_ stars because the beer was good .
0,gave it _num_ stars cause the wait staff was nice .
0,i also ordered provolone sticks which also did not taste good .
1,he was so nice on the phone .
0,it is way too expensive .
1,sometimes simple is better ; this is definitely one of those times .
0,i really really want this place to do better .
0,ugh .
0,but this gives me the chance to tell you how terrible the cannoli was .
0,disappointment .
0,the service was not that professional !
0,big waste of time and gas .
1,i also love the cajun chicken & shrimp pasta very very good .
0,neither the brown sugar bacon and beef nor the blt had much bacon .
1,thanks chef tony !
1,"in the long run , the alterations make for a perfect fit ."
1,wow !
0,"and , its not good ."
1,i ordered the veggie burger for $ _num_ and i loved it !
0,went with _num_ others for a weeknight dinner .
0,"all noodle , no filler ."
0,why _num_ star ?
0,"it 's lettuce , cheese , and pine nuts !"
0,it 's a tiny long bar just like the old irish pubs .
1,will definitely go back .
1,the food was delicious .
0,awful awful .
1,one thing about whole foods is they specialize in fresh fruits and vegetables .
1,love it here !
1,fully recommend !
1,"as others have noted , the pretzels are really good ."
1,super friendly and accommodating service .
1,this is a regular go-to for me .
1,excellent family owned pizza spot .
0,we were ignored until i grabbed a table in the back .
0,the drive-thru workers are rude and they give you crap food .
1,thank you !
1,diner food is what 's up and i like it .
1,crisp clean flavors with complex combinations of textures .
0,"the veggies were old and wilted , and there was no dressing on either ."
0,her reply `` no .
1,the bar is nice in the summer when they open the garage doors .
0,nothing positive to say other than do n't go there .
0,so the air in tire was wasted time .
0,the worst dental experience of my life .
0,"after the installation , lowe 's would refund us the $ _num_ ."
0,being next door to corporate you would have higher expectations .
1,i was impressed .
1,"ordered the tuna melt special , which was nothing spectacular , but tasty enough ."
1,fair prices and they keep you up to date with how long they need .
1,keep the work up guys !
0,"bad food , slow service and rude managers ."
0,_num_ .
0,i had to leave without my order after _num_ minutes .
1,"great home style breakfast , sandwiches and dinner ."
0,is it possible to give zero stars ?
0,"if i remembered her name , i would definitely mention it in this review ."
0,all i got was a chopped up piece of crap that was useless .
1,great diner !
0,i am upset to report that this tasted rather bland .
1,i have been enjoying this bakery my entire life !
1,you got ta love the small diners .
0,not recommend .
1,what a wonderful hidden gem !
0,!
0,if you want terrible pizza go here .
